CS4144,Kukunde,Central Gonja,Vodafone,900,260.78,,0.03,1800,2.61,0.01,,2100,0,,0.07,900,8.86,,0.01,1800,0.00,,0.03,2100,0.00,,0.04,900,363.40,,0.00,1800,1.38,,0.00,2100,0,,0.00,,,,
CS4103,Kukunde,West Gonja,Tigo,900,67.79,,0.07,1800,2.73,0.01,,2100,0,,0.01,900,88.30,,0.00,1800,3.17,,0.00,2100,0,,0.01,900,24.06,,0.03,1800,1.49,,0.04,2100,0,,0.08,,,,
CS4155,Kumasa,Bole,Airtel,900,81.8,,0.01,1800,0,0.01,,2100,0,,0.00,900,89.11,,0.03,1800,0,,0.01,2100,0,,0.01,900,91.67,,0.07,1800,0,,0.03,2100,0,,0.01,,,,
CS 4178,KUMBUGU,TOLON-KUMBUGU,VODAFONE,900,16.89,,0.01,1800,20.38,0.01,,2100,0,,0,900,22.15,,0.03,1800,13.24,,0.07,2100,0,,0.04,900,16,,0.07,1800,12.76,,0.01,2100,0,,0.03,,,,
CS 4177,KUMBUGU,TOLON-KUMBUGU,TIGO,900,350.96,,0.01,1800,9.75,0.03,,2100,0,,0.01,900,186.16,,0.07,1800,15.61,,0.06,2100,0,,0.07,900,172.01,,0.03,1800,24.49,,0.01,2100,0,,0,,,,
CS4191,Kusawgu,Central Gonja,Tigo,900,19.49,,0.00,1800,0,0.00,,2100,0,,0.00,900,28.61,,0.07,1800,0.00,,0.01,2100,0,,0.00,900,8.41,,0.07,1800,0,,0.00,2100,0,,0.00,,,,
,Kusawgu,Damango,Airtel,900,19.49,,0.00,1800,0,0.00,,2100,0,,0.00,900,28.61,,0.07,1800,0,,0.01 ,2100,0,,0.00,900,8.41,,0.07,1800,0,,0.00,2100,0,,0.00,,,,
CS4193,Kusawgu(Tamale-k-road01,Central Gonja,Expresso,900,221.99,,0.04,1800,26.88,0.01,,2100,0,,0.03,900,240.24,,0.01,1800,25.93,,0.03,2100,0,,0.00,900,107.56,,0.07,1800,142.16,,0.01,2100,0,,0.03,,,,
CS4194,KUSAWUGU_GT,Central Gonja,Vodafone,900,320.17,,0.01,1800,0,0.01,,2100,0,,0.00,900,154.84,,0.04,1800,0,,0.04,2100,0,,0.00,900,314.38,,0.01,1800,0,,0.00,2100,0,,0.00,,,,
,Lamachiegu_North,West Dagomba,Vodafone,900,,,,1800,,,,2100,,,,900,,,,1800,,,,2100,,,,900,,,,1800,,,,2100,,,,,,,
CS 4271,LAMASHEGU 1800,TAMALE,TIGO,900,356.94,,0.03,1800,98.78,0.03,,2100,16.81,,0.03,900,293.64,,0.02,1800,52.56,,0.02,2100,104.46,,0.03,900,152.78,,0.05,1800,55.5,,0.01,2100,58.19,,0.3,,,,
CS4278,Larabanga,West Gonja,Tigo,900,123.3,,0.00,1800,0,0.01,,2100,0,,0.01,900,25.29,,0.03,1800,0.00,,0.05,2100,0.00,,0.01,900,50.32,,0.06,1800,0.00,,0.03,2100,0,,0.04,,,,
CS4279,LARABANGA_GT,West Gonja,Vodafone,900,37.48,,0.00,1800,0,0.00,,2100,0,,0.00,900,41.97,,0.07,1800,0.00,,0.00,2100,0.00,,0.01,900,51.49,,0.04,1800,0.00,,0.00,2100,0,,0.02,,,,
,Manpa(Tamale-Sawla-road02),Damango,Expresso,900,3.73,,0.00,1800,0,0.00,,2100,0,,0.00,900,100.05,,0.01,1800,0,,0.00 ,2100,0,,0.00,900,170.5,,0.03,1800,0,,0.00,2100,0,,0.00,,,,
,Manpa(Tamale-Sawla-road02),Damango,Tigo,900,3.73,,0.04,1800,0,0,,2100,0,,0.00,900,100.05,,0.01,1800,0,,0.01 ,2100,0,,0.00,900,179.50,,0.03,1800,0,,0.00,2100,0,,0.00,,,,
CS4469,Nanton,Savelugu Nanton,Tigo ,900,14.93,,0.03,1800,24.82,0.01,,2100,0,,0.01,900,88.34,,0.07,1800,15.11,,0.05,2100,0,,0.01,900,36.04,,0.08,1800,1.55,,0.03,2100,0,,0.07,,,,
CS4470,Nanton,Savelugu Nanton,Vodafone,900,89.71,,0.08,1800,59.18,0.01,,2100,0,,0.01,900,140.56,,0.04,1800,22.18,,0.03,2100,0,,0.01,900,65.34,,0.07,1800,12.11,,0.06,2100,0,,0.04,,,,
,Nantong,Savelugu,Airtel,900,9.92,,0.08,1800,0,0.07,,2100,0,,0.02,900,6.34,,0.03,1800,2.20,,0.01,2100,0,,0.00,900,9.17,,0.03,1800,0,,0.01,2100,0,,0.01,,,,
CS 4475,NASIA,WEST MAMPRUSI,VODAFONE,900,42.85,,0.01,1800,0,0.04,,2100,0,,0.03,900,25.44,,0.01,1800,0,,0.07,2100,0,,0.01,900,28.22,,0.03,1800,0,,0.01,2100,0,,0.06,,,,
,NYANKPALA,TOLON ,AIRTEL,900,262.83,,0.07,1800,1.54,0.06,,2100,9.39,,0.03,900,114.53,,0.03,1800,8.92,,0.04,2100,1.93,,0.02,900,134.41,,0.07,1800,4.44,,0.06,2100,7.38,,0.01,,,,
CS4687 ,Nyanoa  ,Bole,Airtel,900,108.28,,0.04,1800,271.26,0.01,,2100,0,,0.03,900,183.62,,0.02,1800,417.79,,0.04,2100,0,,0.00,900,339.15,,0.01,1800,423.61,,0.02,2100,0,,0.01,,,,
CS4688,Nyanoa Rep,S-T-K,Expresso,900,1.48,,0.03,1800,2.20,0.04,,2100,0,,0.01,900,5.95,,0.03,1800,5.45,,0.06,2100,0,,0.05,900,3.53,,0.02,1800,2.96,,0.01,2100,0,,0.01,,,,
CS4692,Nyawgrupe(Tamale-k-road02),Central Gonja,Expresso,900,1.46,,0.02,1800,20.67,0.01,,2100,0,,0.07,900,449.01,,0.05,1800,9.29,,0.05,2100,0,,0.03,900,141.14,,0.01,1800,1.93,,0.05,2100,0,,0.01,,,,
,Pigu,Savelugu,Airtel,900,53.94,,0.00,1800,0,0.00,,2100,0,,0.00,900,177.82,,0.04,1800,0,,0.01,2100,0,,0.00,900,7.22,,0.01,1800,0,,0.00,2100,0,,0.00,,,,
CS4875,Pigu(Tamale-B-road03),Savelugu Nanton,Expresso,900,12.19,,0.04,1800,0,0.04,,2100,0,,0.03,900,12.69,,0.01,1800,0,,0.02,2100,0,,0.03,900,12.47,,0.05,1800,0,,0.07,2100,0,,0.00,,,,
,Sakasaka,Tamale  ,Airtel,900,853.41,,0.01,1800,49.34,0.00,,2100,8.31,,0.01,900,512.42,,0.07,1800,6.51,,0.01,2100,15.09,,0.01,900,731.77,,0.03,1800,81.27,,0.04,2100,6,,0.00,,,,
,Sanerigu,Tolon,MTN/Airtel,900,18.86,,0.00,1800,7.21,0.08,,2100,22.82,,0.00,900,36.24,,0.01,1800,4.42,,0.05,2100,34.59,,0.00,900,9.28,,0.00,1800,6.33,,0.06,2100,27.68,,0.00,,,,
CS4990,Savelugu,Savelugu Nanton,Expresso,900,2.45,,0.01,1800,237.59,0.01,,2100,184.17,,0.01,900,2.96,,0.01,1800,105.81,,0.00,2100,0,,0.00,900,10.90,,0.03,1800,559.61,,0.00,2100,0,,0.00,,,,
CS4992,Savelugu,Savelugu Nanton,Tigo,900,5.28,,0.07,1800,0,0.02,,2100,0,,0.00,900,1.87,,0.03,1800,2.89,,0.00,2100,0,,0.00,900,19.67,,0.01,1800,0,,0.00,2100,0,,0.03,,,,
CS4993,Savlugu,Savelugu-Nanton,Vodafone,900,,,,,,,,2100,,,,,,,,,,,,2100,,,,,,,,,,,,2100,,,,,,,
CS4995,Sawla,S-T-K,Tigo,900,21.2,,0.01,1800,0,0.03,,2100,0,,0.01,900,31.71,,0.07,1800,0,,0.00,2100,0,,0.01,900,114.31,,0.01,1800,0,,0.03,2100,0,,0.01,,,,
CS4994,Sawla,S-T-K,Expresso,900,439.96,,0.07,1800,0,0.01,,2100,0,,0.04,900,178.61,,0,1800,0,,0.00,2100,0,,0.00,900,591.71,,0.08,1800,0,,0.02,2100,0,,0.04,,,,
CS5102,SSNIT,Tamale,Airtel,900,20.59,,0.01,1800,71.31,0.01,,2100,60.07,,0.01,900,7.88,,0.00,1800,3.42,,0.00 ,2100,8.36,,0.02,900,6.85,,0.00,1800,2.74,,0.00,2100,6.89,,0.00,,,,
,Tachali_R,Dagomba,Airtel,900,41.09,,0.03,1800,0,0.01,,2100,0,,0.00,900,189.34,,0.01,1800,0,,0.00 ,2100,0,,0.00,900,141.33,,0.04,1800,0,,0.01,2100,0,,0.00,,,,
,Tali,Tolon,Airtel,900,1.32,,0.00,1800,0,0.00,,2100,0,,0.00,900,541.39,,0.00,1800,0,,0.00 ,2100,0,,0.01,900,819.63,,0.03,1800,0,,0.00,2100,0,,0.01,,,,
,Tamake Katariga,Tolon,Tigo/Airtel,900,202.82,,0.01,1800,42.51,0.01,,2100,4.41,,0.03,900,285.17,,0.03,1800,76.69,,0.04,2100,5.01,,0.03,900,262.14,,0.06,1800,73.51,,0.05,2100,6.48,,0.01,,,,
,Tamale Airport,Savelugu,Airtel,900,5.04,,0.04,1800,33.17,0.00,,2100,44.04,,0.00,900,8.59,,0.02,1800,23.49,,0.01,2100,64.10,,0.00,900,1.28,,0.05,1800,55.99,,0.03,2100,30.14,,0.01,,,,
CS5212,Tamale Airport,Savelugu Nanton,Tigo,900,166.72,,0.07,1800,69.94,0.01,,2100,0,,0.01,900,16.93,,0.00,1800,71.35,,0.00,2100,24.46,,0.00,900,151.15,,0.06,1800,69.78,,0.01,2100,22.40,,0.01,,,,
CS 5211,TAMALE AIRPORT,TAMALE,EXPRESSO,900,5.04,,0.04,1800,33.17,0,,2100,44.04,,0,900,8.59,,0.02,1800,23.49,,0.01,2100,64.1,,0,900,1.28,,0.05,1800,55.99,,0.03,2100,30.14,,0.01,,,,
CS 5219,TAMALE INDUSTRIAL AREA,TAMALE,AIRTEL,900,64.48,,0.07,1800,53.72,0.03,,2100,3.3,,0.01,900,81.63,,0.08,1800,10.88,,0.01,2100,1.58,,0,900,72.99,,0.04,1800,31.7,,0,2100,1.12,,0,,,,
CS 5220,TAMALE SECONDARY SCHOOL,TAMALE,AIRTEL,900,3.84,,0.07,1800,13.23,0.03,,2100,2.27,,0.1,900,8.33,,0.03,1800,4.04,,0.01,2100,8.76,,0.08,900,6.29,,0.03,1800,2.9,,0.01,2100,1.11,,0.06,,,,
CS 5202,Tamale_1,TAMALE,AIRTEL,900,165.17,,0.02,1800,23.12,0.01,,2100,16.82,,0.01,900,89.95,,0.03,1800,79.41,,0.01,2100,11.39,,0,900,197.91,,0.03,1800,22.56,,0,2100,7.27,,,,,,
CS 5206,Tamale_3,TAMALE,AIRTEL,900,65.52,,0.03,1800,13.69,0.03,,2100,24.65,,0.01,900,147.86,,0.02,1800,35.3,,0.01,2100,14.44,,0,900,53.94,,0.04,1800,27.74,,0,2100,4.9,,0.01,,,,
CS5207,Tamale_4,Tamale,Airtel,900,21.24,,0.01,1800,21.17,0.04,,2100,2.76,,0.03,900,207.86,,0.00,1800,442.13,,0.02 ,2100,11.86,,0.08,900,53.67,,0.09,1800,164.81,,0.00,2100,42.74,,0.01,,,,
CS 5209,TAMALE_7,TAMALE,AIRTEL,900,147.41,,0.04,1800,6.5,0.08,,2100,20.96,,0.03,900,169.08,,0.6,1800,25.32,,0,2100,54.66,,0.1,900,309.15,,0.08,1800,182.12,,0,2100,16.89,,0,,,,
,Tamale_9,Tolon,Airtel,900,105.57,,0.01,1800,3.48,0.00,,2100,47.93,,0.00,900,247.37,,0.02,1800,3.03,,0.00 ,2100,175.95,,0.01,900,536.49,,0.00,1800,3.25,,0.05,2100,317.14,,0.01,,,,
CS5214,TAMALE_AIRPORT_AIRFORCE,Savelugu Nanton,Vodafone,900,166.72,,0.07,1800,69.94,0.01,,2100,0,,0.00,900,16.93,,0.06,1800,71.35,,0.01,2100,24.46,,0.00,900,151.15,,0.06,1800,69.78,,0.01,2100,22.40,,0.00,,,,
,Tamale_GT,West Dagomba,Vodafone,900,,,,1800,,,,2100,,,,900,,,,1800,,,,2100,,,,900,,,,1800,,,,2100,,,,,,,
,TAMALE_HOSPITAL,West Dagomba,Vodafone,900,,,,1800,,,,2100,,,,900,,,,1800,,,,2100,,,,900,,,,1800,,,,2100,,,,,,,
CS 5197,Tamale001(Switch-room),TAMALE,EXPRESSO,900,9.27,,0.01,1800,1.26,0,,2100,1.36,,0,900,9.52,,0,1800,3.87,,0,2100,1.22,,0,900,4.87,,0.01,1800,2.15,,0,2100,1.56,,0,,,,
CS 5198,Tamale006(Vtting),TAMALE,EXPRESSO,900,525.94,,0.03,1800,384.56,0.01,,2100,92.42,,0,900,2.6,,0.01,1800,272.11,,0,2100,765.2,,0,900,4.11,,0.08,1800,2.74,,0.01,2100,258.54,,0,,,,
CS 5200,Tamale009(UDS Junction),TAMALE,EXPRESSO,900,31.82,,0.09,1800,73.07,0.04,,2100,114.36,,0.01,900,71.24,,0.08,1800,62.6,,0.03,2100,131.02,,0.01,900,96.19,,0.06,1800,51.71,,0,2100,100.42,,0.03,,,,
CS5203,Tamale1(New Stadium),Tamale,Expresso,900,8.36,,0.01,1800,5.26,0.00,,2100,71.28,,0.08,900,30.75,,0.03,1800,3.61,,0.00 ,2100,97.70,,0.00,900,9.6,,0.00,1800,2.60,,0.03,2100,91.99,,0.01,,,,
CS 5205,Tamale2(Agric),TAMALE,EXPRESSO,900,585.84,,0.03,1800,367.36,0.01,,2100,301.84,,0.03,900,648.04,,0.01,1800,571.03,,0.07,2100,863.88,,0.06,900,589.78,,0.01,1800,970.48,,0,2100,650.1,,0.08,,,,
CS5225,Tampiong,Savelugu Nanton,Vodafone,900,131.18,,0.01,1800,0,0.01,,2100,0,,0.00,900,184.44,,0.03,1800,0,,0.02,2100,0,,0.00,900,172.79,,0.05,1800,0,,0.01,2100,0,,0.03,,,,
CS5381,Tinga,Bole,Vodafone,900,33.13,,0.03,1800,0,0.01,,2100,0,,0.04,900,36.70,,0.00,1800,0,,0.00,2100,0,,0.00,900,42.33,,0.01,1800,0,,0.00,2100,0,,0.01,,,,
CS5383,Tishigu,Tamale,Tigo,900,157.98,,0.08,1800,49.38,0.01,,2100,994.27,,0.03,900,206.18,,0.03,1800,21.03,,0.00 ,2100,370,,0.04,900,429.05,,0.05,1800,121.17,,0.01,2100,5.17,,0.00,,,,
CS 5386,TOLON,TOLON-KUMBUGU,TIGO,900,12.74,,0.07,1800,0,0.06,,2100,0,,0.03,900,6.89,,0.01,1800,0,,0.04,2100,0,,0.03,900,14.17,,0.02,1800,0,,0.01,2100,0,,0.07,,,,
CS5411,Tuna,Bole,Airtel,900,9.67,,0.01,1800,954.70,0.01,,2100,0.00,,0.00,900,8.93,,0.02,1800,807.22,,0.01,2100,0,,0.00,900,10.44,,0.05,1800,937.59,,0.01,2100,0,,0.03,,,,
,UDS_Hostel,West Dagomba,Vodafone,900,18.86,,0.00,1800,7.21,0.08,,2100,22.82,,0.00,900,36.24,,0.01,1800,4.42,,0.05,2100,34.59,,0.00,900,9.68,,0.00,1800,6.33,,0.00,2100,28,,0.00,,,,
NOB 5105,UDS_NEW_HOSTEL,WEST DAGOMBA,VODAFONE,900,65.66,,0,1800,4.08,0,,2100,0,,0,900,12.55,,0,1800,4.45,,0,2100,60.66,,0,900,36.05,,0,1800,8.47,,0.04,2100,84.08,,0,,,,
CS5457,Walewale,West Mamprusi,Tigo,900,5.15,,0.03,1800,1.17,0.01,,2100,0,,0.01,900,41.9,,0.07,1800,2.85,,0.01 ,2100,0,,0.00,900,3.43,,0.03,1800,1.22,,0,2100,0,,0.02,,,,
CS5459,Walewale,West Mamprusi,Vodafone,900,130.38,,0.04,1800,9.66,0.00,,2100,0,,0.03,900,18.54,,0.02,1800,34.28,,0.00 ,2100,0,,0.01,900,"42,38",,0.01,1800,4.59,,0.00,2100,0,,0.01,,,,
CS 5456,WALEWALE,WEST MAMPRUSI,EXPRESSO,900,42.02,,0.03,1800,10.21,0.03,,2100,0,,0,900,26.58,,0.02,1800,1.13,,0.01,2100,0,,0,900,10.96,,0.05,1800,1.48,,0.03,2100,0,,0,,,,
CS5520,wulugu,West Mamprusi,Vodafone,900,28.30,,0.07,1800,0,0.06,,2100,0,,0.00,900,14.13,,0.03,1800,0,,0.00 ,2100,0,,0.02,900,25.59,,0.03,1800,0,,0.00,2100,0,,0.07,,,,
CS5518,WULUGU,West Mamprusi,Expresso,900,834.64,,0.05,1800,1.56,0.06,,2100,0,,0.01,900,975,,0.05,1800,0,,0.01 ,2100,0,,0.00,900,83.67,,0.02,1800,2.00,,0.01,2100,0,,0.00,,,,
CS 5521,YAGABA,WEST MAMPRUSI,VODAFONE,900,119.41,,0.07,1800,0,0.01,,2100,0,,0,900,95.13,,0,1800,0,,0.04,2100,0,,0.01,900,194.98,,0.07,1890,0,,0,2100,0,,0,,,,
CS5540,Yipala(Wa-S-road01),S-T-K,Expresso,900,5.89,,0.01,1800,572.89,0.03,,2100,0,,0.04,900,5.07,,0.05,1800,301.66,,0.04,2100,0,,0.01,900,3.18,,0.00,1800,315.47,,0.03,2100,,,,,,,
